income,credit_score,employment_length,loan_amount,debt_to_income,loan_term,loan_purpose_text,loan_risk_label
0.13043478260869568,0.6216216216216219,1.0,0.2647058823529412,0.2749565972222222,36,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.09610983981693365,0.3783783783783785,1.0,0.29411764705882354,0.0067274305555555525,60,Applying for a loan to moving. Stable employment and consistent income.,Low Risk
0.17391304347826086,0.10810810810810834,1.0,0.8529411764705882,0.37087673611111105,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.07208237986270023,0.05405405405405439,0.2,0.08823529411764705,0.3298611111111111,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.3707093821510297,0.16216216216216228,0.4,0.3823529411764706,0.5381944444444444,36,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.22883295194508008,0.16216216216216228,0.0,0.2647058823529412,0.4548611111111111,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.1830663615560641,0.45945945945945965,0.30000000000000004,0.6764705882352942,0.3114149305555556,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.09839816933638444,0.24324324324324342,1.0,0.3235294117647059,0.5501302083333334,60,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.09839816933638444,0.5405405405405412,0.7000000000000001,0.5588235294117647,0.4594184027777778,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.06178489702517162,0.13513513513513553,0.30000000000000004,0.4183823529411765,0.4466145833333333,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.3556064073226544,0.29729729729729737,1.0,0.27941176470588236,0.5848524305555555,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.06178489702517162,0.43243243243243246,1.0,0.23823529411764705,0.2591145833333333,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.13043478260869568,0.10810810810810834,1.0,0.5588235294117647,0.35308159722222215,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.04805491990846682,0.32432432432432456,0.30000000000000004,0.2647058823529412,0.22916666666666666,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.17848970251716245,0.027027027027027195,1.0,0.4411764705882353,0.2419704861111111,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.13501144164759726,0.10810810810810834,1.0,0.2647058823529412,0.570095486111111,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.39816933638443935,0.5675675675675675,0.2,0.5588235294117647,0.3049045138888889,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.16475972540045764,0.05405405405405439,0.6000000000000001,0.7058823529411765,0.22743055555555552,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.027459954233409606,0.21621621621621667,0.30000000000000004,0.13897058823529412,0.2612847222222222,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.10526315789473685,0.10810810810810834,0.8,0.5588235294117647,0.562282986111111,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.2597254004576659,0.10810810810810834,1.0,0.25,0.17447916666666666,36,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.07322654462242563,0.16216216216216228,1.0,0.27941176470588236,0.14670138888888887,60,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.2448512585812357,0.45945945945945965,1.0,0.3669117647058824,0.4157986111111111,36,Requesting a loan for other. Managing current financial obligations.,Medium Risk
0.18993135011441648,0.08108108108108114,0.30000000000000004,0.6294117647058823,0.43012152777777773,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.13043478260869568,0.3783783783783785,0.0,0.2647058823529412,0.45920138888888884,36,Requesting a loan for home_improvement. Managing current financial obligations.,Medium Risk
0.09162471395881007,0.0,0.2,0.20588235294117646,0.43207465277777773,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.11670480549199085,0.21621621621621667,0.30000000000000004,0.011764705882352941,0.7447916666666667,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.09610983981693365,0.08108108108108114,0.8,0.22499999999999998,0.5394965277777777,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
1.0,0.32432432432432456,0.2,0.6764705882352942,0.0015190972222222203,36,Applying for a loan to major_purchase. Stable employment and consistent income.,Low Risk
0.13043478260869568,0.24324324324324342,1.0,0.4117647058823529,0.48046875,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.07780320366132723,0.027027027027027195,1.0,0.25882352941176473,0.30512152777777773,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.05578947368421053,0.05405405405405439,1.0,0.21911764705882353,0.3138020833333333,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.050343249427917625,0.08108108108108114,0.2,0.01323529411764706,0.3897569444444444,36,Requesting a loan for home_improvement. Managing current financial obligations.,Medium Risk
0.2134645308924485,0.3783783783783785,1.0,0.9235294117647059,0.509548611111111,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.2013729977116705,0.08108108108108114,0.2,0.1323529411764706,0.5407986111111112,36,Loan needed urgently for vacation. Recent employment changes and financial pressure.,High Risk
0.0620137299771167,0.10810810810810834,0.2,0.2647058823529412,0.2209201388888889,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.15331807780320367,0.21621621621621667,1.0,0.3823529411764706,0.2986111111111111,60,Applying for a loan to small_business. Stable employment and consistent income.,Low Risk
0.10755148741418764,0.29729729729729737,0.6000000000000001,0.5588235294117647,0.5509982638888888,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.08466819221967962,0.027027027027027195,1.0,0.4117647058823529,0.2884114583333333,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.6567505720823799,0.48648648648648685,1.0,0.7058823529411765,0.18467881944444445,36,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.16475972540045764,0.13513513513513553,0.30000000000000004,0.4117647058823529,0.20638020833333334,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.11899313501144164,0.21621621621621667,1.0,0.07941176470588235,0.43793402777777773,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.00798169336384439,0.5945945945945947,0.0,0.04411764705882353,0.8122829861111112,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.18764302059496568,0.2702702702702706,0.30000000000000004,0.5588235294117647,0.44878472222222215,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.5423340961098398,0.10810810810810834,1.0,0.14705882352941177,0.33723958333333337,36,Applying for a loan to other. Stable employment and consistent income.,Low Risk
0.2448512585812357,0.6216216216216219,0.30000000000000004,0.20588235294117646,0.09288194444444445,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.050343249427917625,0.35135135135135176,0.5,0.09485294117647058,0.3166232638888889,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.09382151029748284,0.21621621621621667,0.30000000000000004,0.2647058823529412,0.40690104166666663,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.14187643020594964,0.35135135135135176,0.5,0.5588235294117647,0.4952256944444444,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.020594965675057204,0.21621621621621667,0.30000000000000004,0.18235294117647058,0.8246527777777778,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.17620137299771166,0.13513513513513553,0.5,0.4117647058823529,0.3567708333333333,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.12585812356979403,0.3783783783783785,1.0,0.2647058823529412,0.30338541666666663,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.18077803203661325,0.05405405405405439,1.0,0.11764705882352941,0.3337673611111111,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.14187643020594964,0.35135135135135176,0.2,0.5705882352941176,0.8250868055555555,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.15331807780320367,0.5675675675675675,0.2,1.0000000000000002,0.109375,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.2219679633867277,0.08108108108108114,0.5,0.3235294117647059,0.09266493055555557,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.08924485125858124,0.10810810810810834,0.0,0.5882352941176471,0.3003472222222222,60,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.21510297482837526,0.2702702702702706,1.0,0.9117647058823529,0.4014756944444444,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.19908466819221965,0.08108108108108114,1.0,0.2647058823529412,0.3374565972222222,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.21052631578947367,0.21621621621621667,0.4,0.5588235294117647,0.19704861111111113,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.08924485125858124,0.513513513513514,0.4,0.11764705882352941,0.5243055555555555,36,Requesting a loan for other. Managing current financial obligations.,Medium Risk
0.11441647597254005,0.08108108108108114,0.30000000000000004,0.5,0.36588541666666663,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.07322654462242563,0.05405405405405439,0.0,0.20588235294117646,0.4470486111111111,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.08466819221967962,0.7027027027027026,1.0,0.3235294117647059,0.4229600694444445,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.16247139588100684,0.3783783783783785,0.4,0.23823529411764705,0.32421875,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.08558352402745995,0.027027027027027195,0.0,0.04411764705882353,0.2571614583333333,36,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.06864988558352403,0.10810810810810834,1.0,0.14705882352941177,0.4283854166666667,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.08924485125858124,0.027027027027027195,0.1,0.5588235294117647,0.5707465277777778,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.029748283752860413,0.05405405405405439,0.30000000000000004,0.041176470588235294,0.3420138888888889,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.2677345537757437,0.32432432432432456,0.8,0.11764705882352941,0.21289062499999997,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.09610983981693365,0.027027027027027195,1.0,0.6176470588235294,0.47113715277777773,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.09382151029748284,0.5945945945945947,1.0,0.4117647058823529,0.4641927083333333,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.11899313501144164,0.05405405405405439,1.0,0.5588235294117647,0.34418402777777773,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.2677345537757437,0.2702702702702706,1.0,1.0000000000000002,0.4149305555555555,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.176766590389016,0.10810810810810834,0.9,0.6470588235294118,0.3572048611111111,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.1853546910755149,0.05405405405405439,0.5,0.4117647058823529,0.2730034722222222,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.050343249427917625,0.08108108108108114,0.30000000000000004,0.2647058823529412,0.2400173611111111,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.1380320366132723,0.0,0.30000000000000004,0.3941176470588235,0.35568576388888884,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.2562929061784897,0.18918918918918948,0.2,0.7941176470588236,0.1488715277777778,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.043478260869565216,0.24324324324324342,0.2,0.09411764705882353,0.6595052083333333,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.21052631578947367,0.05405405405405439,1.0,0.3235294117647059,0.35221354166666663,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.20823798627002288,0.16216216216216228,0.8,0.9588235294117647,0.2903645833333333,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.05148741418764302,0.21621621621621667,0.1,0.22058823529411764,0.11393229166666666,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.09382151029748284,0.29729729729729737,0.6000000000000001,0.4411764705882353,0.4361979166666667,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.3135011441647597,0.0,0.2,0.2529411764705882,0.10655381944444445,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.14416475972540044,0.35135135135135176,1.0,0.45588235294117646,0.04188368055555555,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.13043478260869568,0.18918918918918948,0.8,0.3941176470588235,0.3404947916666667,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.13501144164759726,0.13513513513513553,1.0,0.9441176470588235,0.5021701388888888,60,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.08009153318077802,0.13513513513513553,1.0,0.4411764705882353,0.7063802083333333,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.43935926773455375,0.2702702702702706,1.0,1.0000000000000002,0.11024305555555555,60,Applying for a loan to moving. Stable employment and consistent income.,Low Risk
0.2562929061784897,0.48648648648648685,0.7000000000000001,0.5882352941176471,0.1208767361111111,60,Applying for a loan to other. Stable employment and consistent income.,Low Risk
0.15675057208237986,0.08108108108108114,1.0,0.5830882352941177,0.5199652777777778,60,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.050343249427917625,0.0,0.4,0.029411764705882353,0.07335069444444443,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.2951945080091533,0.10810810810810834,0.9,0.4411764705882353,0.37131076388888884,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.2219679633867277,0.21621621621621667,0.0,0.5882352941176471,0.474609375,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.2219679633867277,0.05405405405405439,0.6000000000000001,0.4117647058823529,0.2736545138888889,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.22654462242562928,0.756756756756757,1.0,0.5,0.17469618055555555,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.05881006864988558,0.16216216216216228,0.30000000000000004,0.14705882352941177,0.4911024305555556,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.14187643020594964,0.027027027027027195,0.5,0.05882352941176471,0.4815538194444444,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.23340961098398166,0.29729729729729737,0.5,0.2647058823529412,0.4911024305555556,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.3135011441647597,0.7297297297297298,0.7000000000000001,0.23529411764705882,0.0,36,Applying for a loan to major_purchase. Stable employment and consistent income.,Low Risk
0.1830663615560641,0.8108108108108114,1.0,0.6323529411764706,0.29752604166666663,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.12356979405034325,0.05405405405405439,0.2,0.11764705882352941,0.6608072916666666,36,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.16475972540045764,0.3783783783783785,0.0,0.3382352941176471,0.18815104166666669,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.09351716247139588,0.08108108108108114,0.30000000000000004,0.6352941176470588,0.5355902777777777,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.14874141876430208,0.2702702702702706,0.2,0.711764705882353,0.4303385416666667,60,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.08581235697940504,0.6486486486486491,0.0,0.4117647058823529,0.523654513888889,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.08009153318077802,0.0,0.8,0.13529411764705881,0.4171006944444445,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.2219679633867277,0.05405405405405439,0.0,0.5588235294117647,0.5047743055555556,60,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.18077803203661325,0.027027027027027195,1.0,0.22941176470588237,0.09874131944444443,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.09610983981693365,0.16216216216216228,0.6000000000000001,0.25073529411764706,0.658203125,36,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.10755148741418764,0.10810810810810834,0.1,0.5,0.23632812499999997,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.21052631578947367,0.10810810810810834,1.0,0.7058823529411765,0.4761284722222222,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.2219679633867277,0.18918918918918948,1.0,1.0000000000000002,0.2769097222222222,60,Applying for a loan to major_purchase. Stable employment and consistent income.,Low Risk
0.41647597254004576,0.21621621621621667,1.0,0.7794117647058824,0.13368055555555555,60,Applying for a loan to other. Stable employment and consistent income.,Low Risk
0.04576659038901601,0.027027027027027195,1.0,0.2647058823529412,0.49045138888888884,60,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.07322654462242563,0.45945945945945965,0.0,0.01470588235294118,0.3359375,36,Applying for a loan to vacation. Stable employment and consistent income.,Low Risk
0.13043478260869568,0.35135135135135176,0.5,0.23823529411764705,0.5418836805555556,36,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.3592677345537757,0.08108108108108114,0.5,0.5588235294117647,0.2884114583333333,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.08009153318077802,0.05405405405405439,0.30000000000000004,0.20588235294117646,0.3151041666666667,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.07322654462242563,0.05405405405405439,1.0,0.4073529411764706,0.2808159722222222,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.050343249427917625,0.48648648648648685,0.5,0.3235294117647059,0.43815104166666663,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.038901601830663615,0.10810810810810834,1.0,0.0,0.6608072916666666,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.11624713958810069,0.3783783783783785,1.0,0.20588235294117646,0.501953125,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.07894736842105263,0.13513513513513553,0.2,0.08823529411764705,0.11197916666666666,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.11670480549199085,0.21621621621621667,0.5,0.6470588235294118,0.3830295138888889,60,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.06178489702517162,0.0,0.2,0.14705882352941177,0.220703125,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.04805491990846682,0.2702702702702706,1.0,0.2661764705882353,0.38997395833333337,60,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.45080091533180777,0.16216216216216228,0.2,0.6764705882352942,0.423828125,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.14187643020594964,0.24324324324324342,1.0,0.11764705882352941,0.3487413194444444,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.11441647597254005,0.18918918918918948,1.0,0.5588235294117647,0.2202690972222222,60,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.21281464530892447,0.24324324324324342,1.0,0.5588235294117647,0.5766059027777778,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.10755148741418764,0.35135135135135176,1.0,0.18235294117647058,0.4351128472222222,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.21281464530892447,0.4054054054054057,0.0,0.5588235294117647,0.4212239583333333,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.11899313501144164,0.0,1.0,0.7735294117647059,0.5425347222222222,36,Loan needed urgently for home_improvement. Recent employment changes and financial pressure.,High Risk
0.10983981693363844,0.10810810810810834,1.0,0.41544117647058826,0.537109375,60,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
