income,credit_score,employment_length,loan_amount,debt_to_income,loan_term,loan_purpose_text,loan_risk_label
0.0537757437070938,0.0540540540540543,0.1,0.5073529411764706,0.5835503472222222,60,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.0961098398169336,0.4054054054054057,0.8,0.2941176470588235,0.3519965277777778,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.3363844393592677,0.0,0.7000000000000001,0.1235294117647058,0.1599392361111111,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1418764302059496,0.2432432432432434,1.0,0.4117647058823529,0.5557725694444444,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.4508009153318077,0.0270270270270271,1.0,0.1470588235294117,0.2586805555555556,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1075514874141876,0.2162162162162166,0.8,0.8176470588235294,0.1312934027777777,36,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.1418764302059496,0.0,1.0,0.6764705882352942,0.2057291666666666,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0732265446224256,0.6486486486486491,0.4,0.3235294117647059,0.6345486111111112,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.1098398169336384,0.1081081081081083,0.1,0.3588235294117647,0.3209635416666666,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0846681922196796,0.1351351351351355,1.0,0.4441176470588235,0.3326822916666667,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0617848970251716,0.6756756756756763,1.0,0.5588235294117647,0.4212239583333333,60,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.2448512585812357,0.2972972972972973,0.1,0.6058823529411764,0.330078125,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0983981693363844,0.5945945945945947,0.0,0.113235294117647,0.1197916666666666,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1304347826086956,0.6216216216216219,1.0,0.2647058823529412,0.2749565972222222,36,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.0961098398169336,0.3783783783783785,1.0,0.2941176470588235,0.0067274305555555,60,Applying for a loan to moving. Stable employment and consistent income.,Low Risk
0.1739130434782608,0.1081081081081083,1.0,0.8529411764705882,0.370876736111111,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0720823798627002,0.0540540540540543,0.2,0.088235294117647,0.3298611111111111,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.3707093821510297,0.1621621621621622,0.4,0.3823529411764706,0.5381944444444444,36,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.22883295194508,0.1621621621621622,0.0,0.2647058823529412,0.4548611111111111,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.1830663615560641,0.4594594594594596,0.3,0.6764705882352942,0.3114149305555556,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0983981693363844,0.2432432432432434,1.0,0.3235294117647059,0.5501302083333334,60,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.0983981693363844,0.5405405405405412,0.7000000000000001,0.5588235294117647,0.4594184027777778,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0617848970251716,0.1351351351351355,0.3,0.4183823529411765,0.4466145833333333,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.3556064073226544,0.2972972972972973,1.0,0.2794117647058823,0.5848524305555555,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.0617848970251716,0.4324324324324324,1.0,0.238235294117647,0.2591145833333333,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1304347826086956,0.1081081081081083,1.0,0.5588235294117647,0.3530815972222221,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0480549199084668,0.3243243243243245,0.3,0.2647058823529412,0.2291666666666666,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1784897025171624,0.0270270270270271,1.0,0.4411764705882353,0.2419704861111111,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1350114416475972,0.1081081081081083,1.0,0.2647058823529412,0.570095486111111,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.3981693363844393,0.5675675675675675,0.2,0.5588235294117647,0.3049045138888889,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1647597254004576,0.0540540540540543,0.6000000000000001,0.7058823529411765,0.2274305555555555,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0274599542334096,0.2162162162162166,0.3,0.1389705882352941,0.2612847222222222,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1052631578947368,0.1081081081081083,0.8,0.5588235294117647,0.562282986111111,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.2597254004576659,0.1081081081081083,1.0,0.25,0.1744791666666666,36,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.0732265446224256,0.1621621621621622,1.0,0.2794117647058823,0.1467013888888888,60,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.2448512585812357,0.4594594594594596,1.0,0.3669117647058824,0.4157986111111111,36,Requesting a loan for other. Managing current financial obligations.,Medium Risk
0.1899313501144164,0.0810810810810811,0.3,0.6294117647058823,0.4301215277777777,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.1304347826086956,0.3783783783783785,0.0,0.2647058823529412,0.4592013888888888,36,Requesting a loan for home_improvement. Managing current financial obligations.,Medium Risk
0.09162471395881,0.0,0.2,0.2058823529411764,0.4320746527777777,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.1167048054919908,0.2162162162162166,0.3,0.0117647058823529,0.7447916666666667,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.0961098398169336,0.0810810810810811,0.8,0.2249999999999999,0.5394965277777777,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
1.0,0.3243243243243245,0.2,0.6764705882352942,0.0015190972222222,36,Applying for a loan to major_purchase. Stable employment and consistent income.,Low Risk
0.1304347826086956,0.2432432432432434,1.0,0.4117647058823529,0.48046875,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.0778032036613272,0.0270270270270271,1.0,0.2588235294117647,0.3051215277777777,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0557894736842105,0.0540540540540543,1.0,0.2191176470588235,0.3138020833333333,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0503432494279176,0.0810810810810811,0.2,0.013235294117647,0.3897569444444444,36,Requesting a loan for home_improvement. Managing current financial obligations.,Medium Risk
0.2134645308924485,0.3783783783783785,1.0,0.923529411764706,0.509548611111111,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.2013729977116705,0.0810810810810811,0.2,0.1323529411764706,0.5407986111111112,36,Loan needed urgently for vacation. Recent employment changes and financial pressure.,High Risk
0.0620137299771167,0.1081081081081083,0.2,0.2647058823529412,0.2209201388888889,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.1533180778032036,0.2162162162162166,1.0,0.3823529411764706,0.2986111111111111,60,Applying for a loan to small_business. Stable employment and consistent income.,Low Risk
0.1075514874141876,0.2972972972972973,0.6000000000000001,0.5588235294117647,0.5509982638888888,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.0846681922196796,0.0270270270270271,1.0,0.4117647058823529,0.2884114583333333,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.6567505720823799,0.4864864864864868,1.0,0.7058823529411765,0.1846788194444444,36,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.1647597254004576,0.1351351351351355,0.3,0.4117647058823529,0.2063802083333333,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.1189931350114416,0.2162162162162166,1.0,0.0794117647058823,0.4379340277777777,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0079816933638443,0.5945945945945947,0.0,0.0441176470588235,0.8122829861111112,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.1876430205949656,0.2702702702702706,0.3,0.5588235294117647,0.4487847222222221,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.5423340961098398,0.1081081081081083,1.0,0.1470588235294117,0.3372395833333333,36,Applying for a loan to other. Stable employment and consistent income.,Low Risk
0.2448512585812357,0.6216216216216219,0.3,0.2058823529411764,0.0928819444444444,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.0503432494279176,0.3513513513513517,0.5,0.0948529411764705,0.3166232638888889,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0938215102974828,0.2162162162162166,0.3,0.2647058823529412,0.4069010416666666,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.1418764302059496,0.3513513513513517,0.5,0.5588235294117647,0.4952256944444444,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0205949656750572,0.2162162162162166,0.3,0.1823529411764705,0.8246527777777778,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.1762013729977116,0.1351351351351355,0.5,0.4117647058823529,0.3567708333333333,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.125858123569794,0.3783783783783785,1.0,0.2647058823529412,0.3033854166666666,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.1807780320366132,0.0540540540540543,1.0,0.1176470588235294,0.3337673611111111,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.1418764302059496,0.3513513513513517,0.2,0.5705882352941176,0.8250868055555555,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.1533180778032036,0.5675675675675675,0.2,1.0000000000000002,0.109375,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.2219679633867277,0.0810810810810811,0.5,0.3235294117647059,0.0926649305555555,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0892448512585812,0.1081081081081083,0.0,0.5882352941176471,0.3003472222222222,60,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.2151029748283752,0.2702702702702706,1.0,0.9117647058823528,0.4014756944444444,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.1990846681922196,0.0810810810810811,1.0,0.2647058823529412,0.3374565972222222,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.2105263157894736,0.2162162162162166,0.4,0.5588235294117647,0.1970486111111111,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0892448512585812,0.513513513513514,0.4,0.1176470588235294,0.5243055555555555,36,Requesting a loan for other. Managing current financial obligations.,Medium Risk
0.11441647597254,0.0810810810810811,0.3,0.5,0.3658854166666666,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0732265446224256,0.0540540540540543,0.0,0.2058823529411764,0.4470486111111111,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0846681922196796,0.7027027027027026,1.0,0.3235294117647059,0.4229600694444445,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.1624713958810068,0.3783783783783785,0.4,0.238235294117647,0.32421875,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.0855835240274599,0.0270270270270271,0.0,0.0441176470588235,0.2571614583333333,36,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.068649885583524,0.1081081081081083,1.0,0.1470588235294117,0.4283854166666667,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0892448512585812,0.0270270270270271,0.1,0.5588235294117647,0.5707465277777778,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.0297482837528604,0.0540540540540543,0.3,0.0411764705882352,0.3420138888888889,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.2677345537757437,0.3243243243243245,0.8,0.1176470588235294,0.2128906249999999,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0961098398169336,0.0270270270270271,1.0,0.6176470588235294,0.4711371527777777,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0938215102974828,0.5945945945945947,1.0,0.4117647058823529,0.4641927083333333,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.1189931350114416,0.0540540540540543,1.0,0.5588235294117647,0.3441840277777777,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.2677345537757437,0.2702702702702706,1.0,1.0000000000000002,0.4149305555555555,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.176766590389016,0.1081081081081083,0.9,0.6470588235294118,0.3572048611111111,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.1853546910755149,0.0540540540540543,0.5,0.4117647058823529,0.2730034722222222,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0503432494279176,0.0810810810810811,0.3,0.2647058823529412,0.2400173611111111,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.1380320366132723,0.0,0.3,0.3941176470588235,0.3556857638888888,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.2562929061784897,0.1891891891891894,0.2,0.7941176470588236,0.1488715277777778,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0434782608695652,0.2432432432432434,0.2,0.0941176470588235,0.6595052083333333,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.2105263157894736,0.0540540540540543,1.0,0.3235294117647059,0.3522135416666666,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.2082379862700228,0.1621621621621622,0.8,0.9588235294117649,0.2903645833333333,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.051487414187643,0.2162162162162166,0.1,0.2205882352941176,0.1139322916666666,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.0938215102974828,0.2972972972972973,0.6000000000000001,0.4411764705882353,0.4361979166666667,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.3135011441647597,0.0,0.2,0.2529411764705882,0.1065538194444444,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1441647597254004,0.3513513513513517,1.0,0.4558823529411764,0.0418836805555555,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.1304347826086956,0.1891891891891894,0.8,0.3941176470588235,0.3404947916666667,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1350114416475972,0.1351351351351355,1.0,0.9441176470588236,0.5021701388888888,60,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.080091533180778,0.1351351351351355,1.0,0.4411764705882353,0.7063802083333333,60,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.4393592677345537,0.2702702702702706,1.0,1.0000000000000002,0.1102430555555555,60,Applying for a loan to moving. Stable employment and consistent income.,Low Risk
0.2562929061784897,0.4864864864864868,0.7000000000000001,0.5882352941176471,0.1208767361111111,60,Applying for a loan to other. Stable employment and consistent income.,Low Risk
0.1567505720823798,0.0810810810810811,1.0,0.5830882352941177,0.5199652777777778,60,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.0503432494279176,0.0,0.4,0.0294117647058823,0.0733506944444444,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.2951945080091533,0.1081081081081083,0.9,0.4411764705882353,0.3713107638888888,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.2219679633867277,0.2162162162162166,0.0,0.5882352941176471,0.474609375,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.2219679633867277,0.0540540540540543,0.6000000000000001,0.4117647058823529,0.2736545138888889,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.2265446224256292,0.756756756756757,1.0,0.5,0.1746961805555555,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0588100686498855,0.1621621621621622,0.3,0.1470588235294117,0.4911024305555556,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.1418764302059496,0.0270270270270271,0.5,0.0588235294117647,0.4815538194444444,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.2334096109839816,0.2972972972972973,0.5,0.2647058823529412,0.4911024305555556,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.3135011441647597,0.7297297297297298,0.7000000000000001,0.2352941176470588,0.0,36,Applying for a loan to major_purchase. Stable employment and consistent income.,Low Risk
0.1830663615560641,0.8108108108108114,1.0,0.6323529411764706,0.2975260416666666,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1235697940503432,0.0540540540540543,0.2,0.1176470588235294,0.6608072916666666,36,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.1647597254004576,0.3783783783783785,0.0,0.3382352941176471,0.1881510416666666,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0935171624713958,0.0810810810810811,0.3,0.6352941176470588,0.5355902777777777,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.148741418764302,0.2702702702702706,0.2,0.711764705882353,0.4303385416666667,60,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.085812356979405,0.6486486486486491,0.0,0.4117647058823529,0.523654513888889,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.080091533180778,0.0,0.8,0.1352941176470588,0.4171006944444445,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.2219679633867277,0.0540540540540543,0.0,0.5588235294117647,0.5047743055555556,60,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.1807780320366132,0.0270270270270271,1.0,0.2294117647058823,0.0987413194444444,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.0961098398169336,0.1621621621621622,0.6000000000000001,0.250735294117647,0.658203125,36,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.1075514874141876,0.1081081081081083,0.1,0.5,0.2363281249999999,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.2105263157894736,0.1081081081081083,1.0,0.7058823529411765,0.4761284722222222,60,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.2219679633867277,0.1891891891891894,1.0,1.0000000000000002,0.2769097222222222,60,Applying for a loan to major_purchase. Stable employment and consistent income.,Low Risk
0.4164759725400457,0.2162162162162166,1.0,0.7794117647058824,0.1336805555555555,60,Applying for a loan to other. Stable employment and consistent income.,Low Risk
0.045766590389016,0.0270270270270271,1.0,0.2647058823529412,0.4904513888888888,60,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.0732265446224256,0.4594594594594596,0.0,0.0147058823529411,0.3359375,36,Applying for a loan to vacation. Stable employment and consistent income.,Low Risk
0.1304347826086956,0.3513513513513517,0.5,0.238235294117647,0.5418836805555556,36,Loan needed urgently for credit_card. Recent employment changes and financial pressure.,High Risk
0.3592677345537757,0.0810810810810811,0.5,0.5588235294117647,0.2884114583333333,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.080091533180778,0.0540540540540543,0.3,0.2058823529411764,0.3151041666666667,36,Applying for a loan to credit_card. Stable employment and consistent income.,Low Risk
0.0732265446224256,0.0540540540540543,1.0,0.4073529411764706,0.2808159722222222,60,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0503432494279176,0.4864864864864868,0.5,0.3235294117647059,0.4381510416666666,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.0389016018306636,0.1081081081081083,1.0,0.0,0.6608072916666666,36,Loan needed urgently for other. Recent employment changes and financial pressure.,High Risk
0.1162471395881006,0.3783783783783785,1.0,0.2058823529411764,0.501953125,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.0789473684210526,0.1351351351351355,0.2,0.088235294117647,0.1119791666666666,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.1167048054919908,0.2162162162162166,0.5,0.6470588235294118,0.3830295138888889,60,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.0617848970251716,0.0,0.2,0.1470588235294117,0.220703125,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.0480549199084668,0.2702702702702706,1.0,0.2661764705882353,0.3899739583333333,60,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.4508009153318077,0.1621621621621622,0.2,0.6764705882352942,0.423828125,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.1418764302059496,0.2432432432432434,1.0,0.1176470588235294,0.3487413194444444,36,Applying for a loan to debt_consolidation. Stable employment and consistent income.,Low Risk
0.11441647597254,0.1891891891891894,1.0,0.5588235294117647,0.2202690972222222,60,Applying for a loan to home_improvement. Stable employment and consistent income.,Low Risk
0.2128146453089244,0.2432432432432434,1.0,0.5588235294117647,0.5766059027777778,36,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.1075514874141876,0.3513513513513517,1.0,0.1823529411764705,0.4351128472222222,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
0.2128146453089244,0.4054054054054057,0.0,0.5588235294117647,0.4212239583333333,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.1189931350114416,0.0,1.0,0.7735294117647059,0.5425347222222222,36,Loan needed urgently for home_improvement. Recent employment changes and financial pressure.,High Risk
0.1098398169336384,0.1081081081081083,1.0,0.4154411764705882,0.537109375,60,Loan needed urgently for debt_consolidation. Recent employment changes and financial pressure.,High Risk
0.0961098398169336,0.0540540540540543,0.2,0.5588235294117647,0.476345486111111,36,Requesting a loan for debt_consolidation. Managing current financial obligations.,Medium Risk
0.1281464530892448,0.1081081081081083,1.0,0.2941176470588235,0.4494357638888889,36,Requesting a loan for credit_card. Managing current financial obligations.,Medium Risk
